,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bonusParameters [][]   ( initital, increment for each stat)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Storehouse (Energy),17,10,6,0,0,2,1,0,0,6,0,0,18,8,0,0,2,1,1,5,0,-1,0,,,,47,1440,30,530,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,5,6,0,0,2,1,0,0,6,0,15,80,65,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,80,1,-1,Used to store Energy in town.,359,-1,-1,0,
40,Storehouse (Treasure),17,10,6,0,0,1,0,2,0,6,0,0,9,0,14,0,2,1,1,6,0,-1,0,,,,48,1440,30,530,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,5,6,0,0,1,0,2,0,6,0,15,75,12,65,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,60,1,-1,Used to store Treasure in town.,360,-1,-1,0,
41,Canal,22,10,6,0,3,5,0,0,0,6,0,30,45,0,0,0,2,1,1,-1,0,-1,0,,,,22,960,10,510,0,0,300,23,-5,-8,9,1,3,10,10,10,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,8,2,5,8,2,5,8,2,5,8,2,5,8,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,5,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,50,1,25,Produces fish.,361,-1,-1,137363492,"use, no lvlup, no valuable effect, no around effect, extra recovery facility"
42,Field,18,10,6,0,1,0,2,0,0,6,0,10,0,16,0,0,2,1,1,89,0,-1,0,,,,24,480,10,510,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,6,6,0,1,0,2,0,0,6,0,80,14,70,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,8,99,71,1,0,0,0,100,1,-1,Produces <pic=grass>.,362,-1,-1,0,
43,Plantation,18,10,6,0,1,3,0,0,0,6,0,10,27,0,0,0,2,1,1,92,0,-1,0,,,,24,480,10,510,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,6,6,0,1,3,0,0,0,6,0,80,85,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,8,99,72,1,0,0,0,100,1,-1,Produces <pic=wood>.,363,-1,-1,0,
44,Ranch,25,10,6,0,5,10,0,0,0,6,0,50,90,0,0,0,2,1,1,-1,0,-1,0,,,,21,480,10,510,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,6,6,0,5,10,0,0,0,6,0,100,120,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,100,1,-1,Used by farmers to produce <pic=food>.,364,-1,-1,3145728,"no valuable effect, no around effect"
45,Mine: Ore,62,10,6,0,0,3,0,5,0,6,0,0,27,0,35,0,2,1,1,3,0,-1,0,,,,-1,1440,10,510,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,6,6,0,0,3,0,5,0,6,0,15,85,12,80,8,120,129600,20,150,900,900,-1,0,0,1,5,30,10,3,0,0,0,-1,0,0,0,0,100,1,-1,Produces <pic=iron>.,365,-1,-1,3153920,"assignable, no valuable effect, no around effect"
46,Mine: Mystic Ore,62,10,6,0,0,0,0,5,8,6,0,0,0,0,35,48,2,1,1,4,0,-1,0,,,,-1,1440,10,510,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,6,6,0,0,0,0,5,8,6,0,15,14,12,80,85,120,129600,10,75,1800,1800,-1,0,0,1,3,30,10,3,0,0,0,-1,0,0,0,0,100,1,-1,Produces <pic=magic>.,366,-1,-1,3153920,"assignable, no valuable effect, no around effect"
47,Mine: Energy,60,10,6,0,0,3,5,0,0,6,0,0,27,40,0,0,2,1,1,-1,0,-1,0,,,,-1,480,20,520,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,6,6,0,0,3,5,0,0,6,0,15,85,85,10,8,120,129600,50,1000,6000,60000,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,200,1,-1,Used to gather Energy.,367,-1,-1,0,
48,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,0,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
49,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,1,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
50,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,2,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
51,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,3,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
52,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,4,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
53,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,5,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
54,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,6,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
55,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,7,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
56,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,8,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
57,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,9,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
58,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,10,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
59,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,12,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
60,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,13,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
61,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,51,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
62,Floor,3,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,14,720,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,-1,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
63,Entrance,2,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,120,10,1000,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,--,-1,-1,-1,3145761,"infinite stock, no lvlup, no valuable effect, no around effect"
64,#N/A,34,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,0,50,1000,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,368,-1,-1,36700192,"no lvlup, no valuable effect, no around effect, special facility"
65,#N/A,34,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,0,50,1000,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,未使用,369,-1,-1,36700192,"no lvlup, no valuable effect, no around effect, special facility"
66,Wharf,48,10,6,0,2,4,0,0,0,6,0,20,36,0,0,0,2,1,1,-1,0,-1,0,,,,-1,1200,5,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,7,6,0,2,4,0,0,0,6,0,85,90,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,0,1,-1,Has an effect on the surrounding area.,370,-1,3,0,
67,Well,38,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,480,5,500,0,0,200,23,-8,0,7,1,3,5,5,10,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,3,2,0,0,2,0,0,2,5,3,2,5,3,2,0,0,2,0,0,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,1,2,0,0,0,6,0,80,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,100,1,20,Makes MP and Vigor recover faster.,371,-1,-1,134217732,"use, extra recovery facility"
68,Info Board,54,10,6,0,0,2,0,0,0,6,0,0,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,480,5,500,0,10,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Helps guide visitors to town.,372,-1,-1,3145761,"infinite stock, no lvlup, no valuable effect, no around effect"
69,Wasteland Guide,93,10,6,0,0,5,3,0,0,6,0,0,45,24,0,0,2,1,1,-1,0,-1,0,,,,-1,480,5,500,0,14,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Restores wasteland outside of town.,373,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
70,Stables,45,10,6,0,0,5,3,0,0,6,0,0,45,24,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,21,5,25,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Allows you to rent horses.,374,-1,0,3145760,"no lvlup, no valuable effect, no around effect"
71,Wagon Yard,46,10,6,0,0,2,0,1,0,6,0,0,18,0,7,0,2,1,1,-1,0,-1,0,,,,-1,960,5,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Used to move things between towns.,375,-1,-1,3153952,"no lvlup, assignable, no valuable effect, no around effect"
72,Outdoor Treasure Lab,63,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,1440,5,500,0,0,0,0,-9,0,-2,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Used to analyze treasure.,376,-1,-1,19922976,"no lvlup, no valuable effect, no around effect, treasure analyzable"
73,Temporary Shelter,29,10,6,0,0,2,1,0,0,6,0,0,18,8,0,0,2,1,1,-1,0,-1,0,,,,-1,960,5,500,0,0,700,6,0,0,0,20,3,4,2,1,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,30,30,1,0,0,0,-1,0,0,0,0,0,1,-1,Used for recovery.,377,-1,-1,70254624,"no lvlup, no valuable effect, no around effect, full recovery facility"
74,Outdoor Research Lab,66,10,6,0,0,3,0,1,0,6,0,0,27,0,7,0,2,1,1,-1,0,-1,0,,,,-1,240,5,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Used for research.,378,-1,-1,3170336,"no lvlup, assignable, researchable, no valuable effect, no around effect"
75,Rest Stop,65,10,6,0,0,3,0,1,0,6,0,0,27,0,7,0,2,1,1,-1,0,-1,0,,,,-1,240,5,500,0,0,100,28,10,-4,3,1,3,0,5,5,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,10,4,2,0,0,2,5,4,2,0,0,2,0,0,2,5,4,2,15,4,0,22,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,3,0,1,0,6,0,15,85,12,60,8,120,129600,0,0,0,0,-1,0,0,0,0,3,3,2,0,0,0,-1,0,0,0,0,50,2,-1,Grants EXP when used.,379,-1,-1,134217732,"use, extra recovery facility"
76,Simple Stove,38,10,6,0,1,1,0,0,0,6,0,10,9,0,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,130,36,0,-3,-7,1,3,0,3,10,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,10,2,2,0,0,2,0,0,2,0,0,4,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,1,1,0,0,0,6,0,80,75,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,100,1,11,Used to cook simple dishes.,380,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
77,Bonfire,38,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,130,36,-2,-3,-8,1,3,0,10,3,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,10,3,2,0,0,2,0,0,4,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,1,2,0,0,0,6,0,80,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,100,1,11,Used to cook simple dishes.,381,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
78,Thorny Trap,38,10,6,0,0,0,2,1,0,6,0,0,0,16,7,0,2,1,1,-1,0,-1,0,,,,-1,720,15,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,2,1,0,6,0,15,14,70,60,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,999,1,-1,Lures away attacking monsters.,382,-1,-1,0,
79,Flowerbed,38,10,6,0,1,0,0,0,0,6,0,10,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,5,500,0,0,60,23,-6,0,-11,1,3,3,3,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,1,0,0,0,0,6,0,80,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,50,1,100,Something good may happen when it's used.,383,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
80,Bushes,38,10,6,0,2,0,0,0,0,6,0,20,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,5,500,0,0,60,23,-6,0,-11,1,3,0,3,3,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,2,0,0,0,0,6,0,85,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,50,1,100,Something good may happen when it's used.,384,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
