id,name,res,img,group,minLevel,maxLevel,hp,rank,week,equipId1,equipRate1,equipNum1,equipId2,equipRate2,equipNum2,equipId3,equipRate3,equipNum3,itemId1,itemRate1,minItemNum1,maxItemNum1,itemId2,itemRate2,minItemNum2,maxItemNum2,itemId3,itemRate3,minItemNum3,maxItemNum3,furnitureId,furnitureRate,furnitureNum,valuableId,valuableRate,valuableNum,skillId,skillRate,skillNum,jobId,jobRate,jobNum,flag
132,Wooden Box,27,72,106,150,999,465,-1,-1,-1,0,0,-1,0,0,-1,0,0,85,100,1,3,90,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
133,Wooden Box,27,72,106,220,999,675,-1,-1,-1,0,0,-1,0,0,-1,0,0,86,100,1,3,91,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
134,Wooden Box,27,72,106,300,999,915,-1,-1,-1,0,0,-1,0,0,-1,0,0,87,100,1,3,92,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
135,Wooden Box,27,72,106,360,999,1095,-1,-1,-1,0,0,-1,0,0,-1,0,0,88,100,1,3,93,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
136,Wooden Box,27,72,106,400,999,1215,-1,-1,-1,0,0,-1,0,0,-1,0,0,89,100,1,3,94,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
137,Wooden Box,27,72,106,450,999,1365,-1,-1,-1,0,0,-1,0,0,-1,0,0,90,100,1,3,95,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
138,Wooden Box,27,72,106,480,999,1455,-1,-1,-1,0,0,-1,0,0,-1,0,0,4,100,1,3,75,70,1,3,12,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
139,Golden Barrel,27,65,106,450,999,1365,-1,-1,-1,0,0,-1,0,0,-1,0,0,5,100,1,3,133,70,1,3,13,15,1,3,102,5,3,-1,0,0,-1,0,0,-1,0,0,0
140,Tool Box,27,47,107,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,1,3,76,70,1,3,2,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
141,Tool Box,27,47,107,100,999,315,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,1,3,76,70,1,3,2,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
142,Meat Pouch,27,49,107,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,129,70,1,3,3,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
143,Meat Pouch,27,49,107,150,999,465,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,129,70,1,3,3,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
144,Seafood Pouch,27,51,107,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,118,100,1,3,119,70,1,3,120,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
145,Seafood Pouch,27,51,107,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,118,100,1,3,119,70,1,3,120,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
146,Seafood Pouch,27,51,107,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,118,100,1,3,119,70,1,3,120,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
147,Seafood Pouch,27,51,107,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,121,100,1,3,122,70,1,3,123,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
148,Seafood Pouch,27,51,107,70,999,225,-1,-1,-1,0,0,-1,0,0,-1,0,0,121,100,1,3,122,70,1,3,123,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
149,Seafood Pouch,27,51,107,90,999,285,-1,-1,-1,0,0,-1,0,0,-1,0,0,121,100,1,3,122,70,1,3,123,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
150,Seafood Pouch,27,51,107,120,999,375,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,1,3,125,70,1,3,126,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
151,Seafood Pouch,27,51,107,200,999,615,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,1,3,125,70,1,3,126,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
152,Seafood Pouch,27,51,107,300,999,915,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,1,3,125,70,1,3,126,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
153,Seafood Pouch,27,51,107,350,999,1065,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,1,3,125,70,1,3,126,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
154,Seafood Pouch,27,51,107,400,999,1215,-1,-1,-1,0,0,-1,0,0,-1,0,0,127,100,1,3,127,70,1,3,127,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
155,Seafood Pouch,27,51,107,450,999,1365,-1,-1,-1,0,0,-1,0,0,-1,0,0,127,100,1,3,127,70,1,3,127,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
156,Wooden Box,27,73,107,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,1,3,76,70,1,3,12,15,1,3,99,5,3,-1,0,0,-1,0,0,-1,0,0,0
157,Wooden Box,27,73,107,100,999,315,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,1,3,76,70,1,3,12,15,1,3,99,5,3,-1,0,0,-1,0,0,-1,0,0,0
158,Wooden Box,27,73,107,200,999,615,-1,-1,-1,0,0,-1,0,0,-1,0,0,4,100,1,3,75,70,1,3,12,15,1,3,99,5,3,-1,0,0,-1,0,0,-1,0,0,0
159,Golden Barrel,27,65,107,350,999,1065,-1,-1,-1,0,0,-1,0,0,-1,0,0,5,100,1,3,133,70,1,3,13,15,1,3,99,5,3,-1,0,0,-1,0,0,-1,0,0,0
160,Cooking,27,55,200,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,152,100,1,3,153,70,1,3,154,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
161,Cooking,27,55,200,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,152,100,1,3,153,70,1,3,154,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
162,Meat,27,55,201,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,129,70,1,3,130,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
163,Meat,27,55,201,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,129,70,1,3,130,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
164,Products,27,56,202,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,164,100,1,3,168,70,1,3,165,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
165,Products,27,57,202,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,165,100,1,3,169,70,1,3,166,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
166,Products,27,58,203,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,166,100,1,3,170,70,1,3,167,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
167,Products,27,59,203,1,999,18,-1,-1,-1,0,0,-1,0,0,-1,0,0,167,100,1,3,164,70,1,3,168,15,1,3,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
168,Raw Earth_Treasure,27,6,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,76,70,1,1,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
169,Raw Earth_Treasure,27,6,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,75,70,1,1,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
170,Raw Earth_Treasure,27,6,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,2,5,71,70,1,1,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
171,Raw Earth_Treasure,27,6,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,2,5,76,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
172,Raw Earth_Treasure,27,6,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,130,100,3,7,75,70,1,2,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
173,Raw Earth_Treasure,27,6,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,130,100,3,7,71,70,1,2,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
174,Raw Earth_Treasure,27,6,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,131,100,4,9,76,70,1,2,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
175,Raw Earth_Treasure,27,6,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,131,100,4,9,75,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
176,Raw Earth_Treasure,27,6,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,132,100,5,10,71,70,1,3,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
177,Raw Earth_Treasure,27,6,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,132,100,5,10,75,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
178,Plains_Treasure,27,7,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,96,100,1,3,72,70,1,1,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
179,Plains_Treasure,27,7,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,1,3,75,70,1,1,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
180,Plains_Treasure,27,7,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,97,100,2,5,77,70,1,1,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
181,Plains_Treasure,27,7,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,2,5,83,70,1,1,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
182,Plains_Treasure,27,7,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,98,100,3,7,72,70,1,2,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
183,Plains_Treasure,27,7,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,3,7,75,70,1,2,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
184,Plains_Treasure,27,7,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,99,100,4,9,77,70,1,2,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
185,Plains_Treasure,27,7,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,4,9,83,70,1,2,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
186,Plains_Treasure,27,7,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,100,100,5,10,72,70,1,3,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
187,Plains_Treasure,27,7,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,5,10,75,70,1,3,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
188,Desert_Treasure,27,8,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,85,100,1,3,71,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
189,Desert_Treasure,27,8,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,85,100,1,3,76,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
190,Desert_Treasure,27,8,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,86,100,2,5,78,70,1,1,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
191,Desert_Treasure,27,8,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,86,100,2,5,82,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
192,Desert_Treasure,27,8,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,87,100,3,7,71,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
193,Desert_Treasure,27,8,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,87,100,3,7,76,70,1,2,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
194,Desert_Treasure,27,8,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,88,100,4,9,78,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
195,Desert_Treasure,27,8,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,88,100,4,9,82,70,1,2,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
196,Desert_Treasure,27,8,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,89,100,5,10,71,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
197,Desert_Treasure,27,8,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,89,100,5,10,76,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
198,Rocky Area_Treasure,27,33,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,108,100,1,3,78,70,1,1,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
199,Rocky Area_Treasure,27,33,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,108,100,1,3,79,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
200,Rocky Area_Treasure,27,33,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,109,100,2,5,80,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
201,Rocky Area_Treasure,27,33,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,109,100,2,5,81,70,1,1,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
202,Rocky Area_Treasure,27,33,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,3,7,78,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
203,Rocky Area_Treasure,27,33,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,110,100,3,7,79,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
204,Rocky Area_Treasure,27,33,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,111,100,4,9,80,70,1,2,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
205,Rocky Area_Treasure,27,33,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,111,100,4,9,81,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
206,Rocky Area_Treasure,27,33,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,112,100,5,10,72,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
207,Rocky Area_Treasure,27,33,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,112,100,5,10,78,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
208,Volcano_Treasure,27,34,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,78,70,1,1,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
209,Volcano_Treasure,27,34,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,79,70,1,1,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
210,Volcano_Treasure,27,34,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,2,5,80,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
211,Volcano_Treasure,27,34,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,2,5,81,70,1,1,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
212,Volcano_Treasure,27,34,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,130,100,3,7,78,70,1,2,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
213,Volcano_Treasure,27,34,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,130,100,3,7,79,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
214,Volcano_Treasure,27,34,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,131,100,4,9,80,70,1,2,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
215,Volcano_Treasure,27,34,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,131,100,4,9,81,70,1,2,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
216,Volcano_Treasure,27,34,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,132,100,5,10,78,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
217,Volcano_Treasure,27,34,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,132,100,5,10,79,70,1,3,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
218,Snowfield_Treasure,27,35,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,1,3,74,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
219,Snowfield_Treasure,27,35,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,1,3,82,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
220,Snowfield_Treasure,27,35,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,2,5,83,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
221,Snowfield_Treasure,27,35,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,128,100,2,5,84,70,1,1,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
222,Snowfield_Treasure,27,35,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,3,7,74,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
223,Snowfield_Treasure,27,35,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,3,7,82,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
224,Snowfield_Treasure,27,35,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,4,9,83,70,1,2,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
225,Snowfield_Treasure,27,35,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,4,9,84,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
226,Snowfield_Treasure,27,35,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,75,100,5,10,74,70,1,3,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
227,Snowfield_Treasure,27,35,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,129,100,5,10,82,70,1,3,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
228,Swamp_Treasure,27,62,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,85,100,1,3,72,70,1,1,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
229,Swamp_Treasure,27,62,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,86,100,1,3,75,70,1,1,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
230,Swamp_Treasure,27,62,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,87,100,2,5,79,70,1,1,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
231,Swamp_Treasure,27,62,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,88,100,2,5,83,70,1,1,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
232,Swamp_Treasure,27,62,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,89,100,3,7,72,70,1,2,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
233,Swamp_Treasure,27,62,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,85,100,3,7,75,70,1,2,5,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
234,Swamp_Treasure,27,62,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,86,100,4,9,79,70,1,2,2,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
235,Swamp_Treasure,27,62,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,87,100,4,9,83,70,1,2,4,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
236,Swamp_Treasure,27,62,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,88,100,5,10,75,70,1,3,1,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
237,Swamp_Treasure,27,62,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,89,100,5,10,79,70,1,3,3,15,10,20,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
238,Water_Treasure,27,63,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,123,100,1,3,118,70,1,1,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
239,Water_Treasure,27,63,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,1,3,119,70,1,1,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
240,Water_Treasure,27,63,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,125,100,2,5,120,70,1,1,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
241,Water_Treasure,27,63,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,126,100,2,5,121,70,1,1,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
242,Water_Treasure,27,63,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,127,100,3,7,122,70,1,2,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
243,Water_Treasure,27,63,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,123,100,3,7,74,70,1,2,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
244,Water_Treasure,27,63,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,124,100,4,9,124,70,1,2,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
245,Water_Treasure,27,63,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,125,100,4,9,74,70,1,2,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
246,Water_Treasure,27,63,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,126,100,5,10,126,70,1,3,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
247,Water_Treasure,27,63,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,127,100,5,10,74,70,1,3,32,15,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
248,Special_Treasure,27,64,0,20,999,75,-1,-1,-1,0,0,-1,0,0,-1,0,0,140,100,3,8,44,10,1,2,171,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
249,Special_Treasure,27,64,0,25,999,90,-1,-1,-1,0,0,-1,0,0,-1,0,0,141,100,3,8,45,10,1,2,171,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
250,Special_Treasure,27,64,0,30,999,105,-1,-1,-1,0,0,-1,0,0,-1,0,0,142,100,3,8,46,10,1,2,171,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
251,Special_Treasure,27,64,0,35,999,120,-1,-1,-1,0,0,-1,0,0,-1,0,0,143,100,3,8,47,10,1,2,171,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
252,Special_Treasure,27,64,0,40,999,135,-1,-1,-1,0,0,-1,0,0,-1,0,0,144,100,3,8,48,10,1,2,171,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
253,Special_Treasure,27,64,0,45,999,150,-1,-1,-1,0,0,-1,0,0,-1,0,0,145,100,3,8,49,10,1,2,172,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
254,Special_Treasure,27,64,0,50,999,165,-1,-1,-1,0,0,-1,0,0,-1,0,0,146,100,3,8,50,10,1,2,172,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
255,Special_Treasure,27,64,0,55,999,180,-1,-1,-1,0,0,-1,0,0,-1,0,0,147,100,3,8,52,10,1,2,172,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
256,Special_Treasure,27,64,0,60,999,195,-1,-1,-1,0,0,-1,0,0,-1,0,0,152,100,3,8,53,10,1,2,172,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
257,Special_Treasure,27,64,0,65,999,210,-1,-1,-1,0,0,-1,0,0,-1,0,0,149,100,3,8,54,10,1,2,172,3,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0
258,Treasure Chest,27,29,0,999,999,500,-1,-1,112,100,1,-1,0,0,-1,0,0,51,100,1,1,70,100,1,1,-1,0,1,1,33,100,5,-1,0,0,-1,0,0,-1,0,0,1
259,Treasure Chest,27,29,0,999,999,500,-1,-1,-1,0,0,-1,0,0,-1,0,0,27,100,1,1,70,100,1,1,-1,0,1,1,103,100,1,-1,0,0,-1,0,0,-1,0,0,1
260,Treasure Chest,27,29,0,999,999,500,-1,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,1,3,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,1
261,Treasure Chest,27,29,0,999,999,500,-1,-1,-1,0,0,177,100,1,-1,0,0,60,100,1,1,70,100,1,1,-1,0,1,1,79,100,1,-1,0,0,-1,0,0,-1,0,0,1
262,Treasure Chest,27,29,0,999,999,500,-1,-1,37,100,1,-1,0,0,-1,0,0,51,100,1,1,70,100,1,1,-1,0,1,1,33,100,5,-1,0,0,-1,0,0,-1,0,0,1
263,Treasure Chest,27,29,0,999,999,500,-1,-1,-1,0,0,-1,0,0,-1,0,0,61,100,1,1,70,100,1,1,-1,0,1,1,103,100,1,-1,0,0,-1,0,0,-1,0,0,1
