151	刺身盛合せ	5	1	0	-1	11	5	5	11	7	1	2	2	35	20	未使用	未使用	2	33	70	105	2	21	49	5	-1	0	7	175	19	0	149226
152	野菜ｽｰﾌﾟ	5	1	0	-1	11	2	5	0	8	1	2	1	35	40	未使用	未使用	2	31	75	112	3	8	52	5	-1	0	7	30	19	0	149226
153	ｸﾘｰﾑｽｰﾌﾟ	5	1	0	-1	11	2	5	1	8	1	2	1	40	40	未使用	未使用	2	32	80	120	1	8	56	5	-1	0	8	32	21	0	149226
154	シチュー	5	1	0	-1	11	3	5	2	8	1	2	1	40	30	未使用	未使用	2	33	85	127	2	12	59	5	-1	0	8	76	21	0	149226
155	ﾋﾞｰﾌｼﾁｭｰ	5	1	0	-1	11	3	5	3	8	1	2	1	45	30	未使用	未使用	2	31	90	135	3	12	63	5	-1	0	9	81	23	0	149226
156	パエリヤ	5	1	0	-1	11	4	5	4	8	1	2	2	45	25	未使用	未使用	2	31	95	142	3	16	66	5	-1	0	9	152	23	0	149226
157	ピザ	5	1	0	-1	11	4	5	5	8	1	2	2	50	25	未使用	未使用	2	32	100	150	1	16	70	5	-1	0	10	160	25	0	149226
158	ステーキ	5	1	0	-1	11	5	5	6	8	1	2	2	50	20	未使用	未使用	2	31	105	157	3	21	73	5	-1	0	10	262	25	0	149226
159	カレー	5	1	0	-1	11	5	5	7	8	1	2	2	55	20	未使用	未使用	2	33	110	165	2	21	77	5	-1	0	11	275	27	0	149226
160	オムライス	5	1	0	-1	11	5	5	8	8	1	2	2	55	20	未使用	未使用	2	31	115	172	3	21	80	5	-1	0	11	287	27	0	149226
161	焼きそば	5	1	0	-1	11	5	5	9	8	1	2	2	60	20	未使用	未使用	2	32	120	180	1	21	84	5	-1	0	12	300	29	0	149226
162	焼きめし	5	1	0	-1	11	5	5	10	8	1	2	2	60	20	未使用	未使用	2	33	125	187	2	21	87	5	-1	0	12	312	29	0	149226
163	パスタ	5	1	0	-1	11	5	5	11	8	1	2	2	65	20	未使用	未使用	2	34	130	195	4	10	91	5	-1	0	13	325	31	0	149226
164	武器の素	5	1	0	-1	50	2	5	0	9	1	2	1	80	40	未使用	未使用	2	13	10	15	0	8	7	0	-1	0	21	200	44	0	262762
165	盾の素	5	1	0	-1	50	2	5	1	9	1	2	1	80	40	未使用	未使用	2	14	10	15	1	8	7	0	-1	0	21	200	44	0	262762
166	鎧の素	5	1	0	-1	50	2	5	2	9	1	2	1	80	40	未使用	未使用	2	14	10	15	1	8	7	0	-1	0	21	200	44	0	262762
167	ﾍﾙﾒｯﾄの素	5	1	0	-1	50	2	5	3	9	1	2	1	80	40	未使用	未使用	2	14	10	15	1	8	7	0	-1	0	21	200	44	0	262762
168	ｱｸｾｻﾘの素	5	1	0	-1	50	2	5	4	9	1	2	1	80	40	未使用	未使用	2	18	10	15	2	8	7	0	-1	0	21	200	44	0	262762
169	賢者の書	5	1	0	-1	50	2	5	5	9	1	2	1	150	40	未使用	未使用	2	19	10	15	2	8	7	0	-1	0	21	200	44	0	262762
170	知の巻物	5	1	0	-1	50	2	5	6	9	1	2	1	150	40	未使用	未使用	2	22	10	15	2	8	7	0	-1	0	21	200	44	0	262762
171	ｶｲﾛｸｯｷｰ	5	1	0	-1	-1	6	5	7	9	1	2	3	200	20	未使用	未使用	2	34	400	600	4	12	280	30	-1	0	0	0	0	0	148074
172	ﾜｲﾛｸｯｷｰ	5	1	0	-1	-1	6	5	8	9	1	2	3	125	20	未使用	未使用	2	34	250	375	4	12	175	30	-1	0	0	0	0	0	14
